likeCount,dislikeCount,shareCount,commentCount,bookmarkCount,ratingValue,pageViews,clickEvents,scrollDepth,timeOnPage,sessionDuration,sessionCount,commentText,sentimentScore,feedbackCategory,deviceType,browserName,osName,screenResolution,networkType,ipAddress,geoLocation,locale,userTier,interestTags,ageRange,gender,funnelStage,cartItemsCount,abandonedCartFlag,abTestGroup,followerCount,followingCount,groupMemberships,mentionCount,community,like_per_comment,share_per_view,interaction_intensity,engagement_score,activity_ratio
608,31,185,184,44,2.4,194,87,13.8,80.6,2558.0,41,Great!,0.51,Neutral,Mobile,Chrome,Linux,1280x720,Ethernet,72.253.51.76,"-82.718197, -39.337473",en_US,Enterprise,Tech,35-44,Female,Awareness,18,True,Variant B,8778,713,39,81,Tech,3.3043478260869565,0.9536082474226805,456,339.90000000000003,0.03150899139953088
154,72,271,40,37,1.2,653,160,84.1,560.5,1648.6,47,Awesome!,0.43,Neutral,Mobile,Firefox,Android,2560x1440,5G,33.138.68.8,"-80.699774, 131.380325",en_GB,Enterprise,Food,18-24,Other,Decision,9,False,Variant A,7248,3051,7,89,News,3.85,0.41500765696784075,471,154.6,0.33998544219337623
936,84,332,49,94,2.0,30,46,60.6,95.7,481.7,24,Not bad,-0.43,Negative,Desktop,Opera,Linux,1920x1080,Ethernet,171.157.20.47,"-20.687691, 67.512362",en_GB,Enterprise,Tech,25-34,Female,Decision,1,True,Control,1353,1696,38,19,Tech,19.102040816326532,11.066666666666666,427,493.2,0.19867137222337555
788,64,138,185,62,2.5,461,180,50.4,244.6,461.7,22,Awesome!,-0.47,Neutral,Tablet,Chrome,MacOS,1920x1080,5G,71.29.70.218,"-19.605588, 59.195585",es_ES,Enterprise,Food,18-24,Male,Consideration,9,False,Variant A,4812,857,31,10,News,4.2594594594594595,0.2993492407809111,503,399.8,0.5297812432315356
556,33,121,253,106,3.2,4,162,90.9,303.6,3318.0,18,Not bad,-0.95,Positive,Tablet,Chrome,Android,1920x1080,4G,135.203.179.77,"-7.264466, 155.733328",fr_FR,Free,Fashion,25-34,Female,Awareness,17,True,Control,1387,2304,28,29,Gaming,2.197628458498024,30.25,536,319.90000000000003,0.09150090415913202
726,71,431,24,77,4.4,70,55,93.2,553.4,2306.0,2,Not bad,-0.96,Negative,Mobile,Chrome,Linux,2560x1440,5G,216.39.107.60,"-17.278978, 168.297215",es_ES,Premium,Tech,45-54,Other,Decision,8,False,Variant B,9894,4136,6,43,Tech,30.25,6.1571428571428575,510,432.20000000000005,0.23998265394622723
204,43,290,127,87,1.8,751,177,37.4,279.1,844.9,22,Great!,0.41,Negative,Tablet,Edge,Android,2560x1440,4G,116.194.118.113,"21.224885, -166.601134",fr_FR,Enterprise,Food,18-24,Female,Decision,11,False,Variant A,2863,3912,28,5,News,1.6062992125984252,0.38615179760319573,594,202.70000000000002,0.3303349508817612
74,10,21,123,66,4.8,753,102,19.8,522.9,3534.5,7,Awesome!,-0.53,Positive,Desktop,Chrome,Linux,1280x720,WiFi,37.60.51.50,"-48.909770, -174.825245",fr_FR,Premium,Travel,55+,Female,Decision,18,False,Variant A,1003,189,35,50,News,0.6016260162601627,0.027888446215139442,246,67.1,0.1479417173574763
115,45,84,72,150,1.6,782,26,60.5,352.7,2069.2,31,Not bad,-0.49,Neutral,Desktop,Chrome,Linux,1280x720,5G,33.19.93.92,"59.583275, 171.164996",en_GB,Premium,Fashion,45-54,Male,Awareness,2,True,Control,2874,3225,29,37,Gaming,1.5972222222222223,0.10741687979539642,182,100.60000000000001,0.17045234873381018
753,46,166,101,6,1.3,54,138,88.7,229.7,1908.6,17,Great!,-0.15,Positive,Desktop,Safari,Android,1366x768,4G,42.178.129.141,"52.082767, 178.750796",de_DE,Enterprise,Travel,18-24,Female,Awareness,17,False,Variant A,4557,1488,6,7,News,7.455445544554456,3.074074074074074,405,371.8,0.12034999476055748
206,72,128,228,138,4.9,318,54,99.3,409.9,1672.4,36,Great!,0.08,Negative,Tablet,Chrome,iOS,1366x768,Ethernet,91.214.222.115,"51.075134, 145.483035",en_US,Enterprise,Fitness,25-34,Other,Consideration,17,True,Control,7111,1075,34,52,Sports,0.9035087719298246,0.4025157232704403,410,180.20000000000002,0.24509686677828268
77,87,388,286,96,2.5,753,72,11.5,278.0,3396.6,22,Awesome!,0.67,Positive,Mobile,Safari,iOS,1440x900,Ethernet,221.173.207.180,"-59.854261, -129.995453",fr_FR,Enterprise,Fitness,25-34,Female,Decision,10,True,Control,8835,4563,18,42,Sports,0.2692307692307692,0.5152722443559097,746,213.99999999999997,0.08184655243478774
824,46,355,190,11,3.0,918,42,95.8,56.9,996.1,7,Needs improvement,-0.43,Positive,Tablet,Edge,Linux,1440x900,4G,155.65.194.17,"-66.294721, 133.563880",de_DE,Free,Food,55+,Male,Awareness,0,True,Control,9479,2494,36,34,News,4.336842105263158,0.3867102396514161,587,475.20000000000005,0.057122778837466116
751,74,389,53,106,3.1,771,188,87.7,144.9,1456.8,4,Great!,-0.43,Negative,Mobile,Safari,Windows,1366x768,WiFi,166.206.59.174,"76.434856, -167.711357",de_DE,Premium,Food,18-24,Male,Awareness,19,True,Variant B,994,301,21,11,News,14.169811320754716,0.5045395590142672,630,438.30000000000007,0.09946457990115322
525,8,104,149,63,2.7,278,199,45.2,387.0,1447.2,48,Could be better,0.66,Neutral,Desktop,Opera,MacOS,1280x720,4G,204.131.175.229,"6.004941, 163.654891",es_ES,Premium,Fashion,18-24,Female,Decision,3,True,Variant A,8507,3088,39,89,Gaming,3.523489932885906,0.37410071942446044,452,277.3,0.26741293532338306
834,62,275,16,40,4.3,183,81,53.2,536.4,2467.2,22,Not bad,0.07,Neutral,Tablet,Firefox,iOS,1366x768,5G,187.13.193.51,"-39.794438, -80.218859",en_GB,Free,Travel,55+,Other,Consideration,0,True,Variant A,4065,1354,29,8,News,52.125,1.5027322404371584,372,423.3,0.2174124513618677
161,17,373,235,15,4.4,240,198,43.6,477.1,1507.5,7,Awesome!,-0.48,Positive,Tablet,Edge,iOS,1440x900,4G,204.248.247.162,"28.305492, 44.356385",fr_FR,Enterprise,Tech,25-34,Female,Decision,3,True,Variant A,6274,4090,42,55,Tech,0.6851063829787234,1.5541666666666667,806,224.8,0.31648424543946935
784,25,338,238,169,4.2,707,179,52.2,156.8,503.9,22,Great!,0.62,Positive,Mobile,Edge,MacOS,1366x768,WiFi,85.121.6.200,"-2.786567, 77.605528",en_US,Premium,Travel,35-44,Female,Awareness,11,False,Variant B,4188,1027,10,84,News,3.2941176470588234,0.4780763790664781,755,479.5,0.3111728517563009
440,0,35,237,133,3.7,797,67,17.4,314.9,2681.8,20,Not bad,-0.97,Positive,Mobile,Opera,MacOS,1920x1080,5G,146.35.150.173,"-14.622810, 46.882801",en_US,Premium,Food,25-34,Female,Awareness,6,True,Variant B,4566,4106,17,86,News,1.8565400843881856,0.043914680050188205,339,247.20000000000002,0.11742113505854275
894,33,388,135,89,4.4,531,108,47.4,296.5,914.9,25,Needs improvement,0.04,Neutral,Tablet,Chrome,Android,1920x1080,5G,158.1.205.33,"60.171939, -107.677451",en_US,Free,Fitness,55+,Other,Decision,13,True,Variant B,6351,2368,48,14,Sports,6.622222222222222,0.7306967984934086,631,509.9,0.32407913433162094
559,22,282,152,145,3.1,754,26,38.9,524.3,2544.9,40,Great!,0.27,Positive,Mobile,Edge,iOS,1280x720,WiFi,121.93.41.79,"-16.096954, 134.338545",de_DE,Enterprise,Fashion,55+,Female,Decision,15,True,Variant B,9901,2871,24,46,Gaming,3.6776315789473686,0.3740053050397878,460,353.1,0.206019882903061
640,45,386,284,90,5.0,989,169,67.0,549.8,2792.9,26,Needs improvement,0.26,Positive,Desktop,Opera,iOS,1920x1080,WiFi,139.82.18.146,"49.370572, -67.508535",fr_FR,Premium,Tech,45-54,Female,Decision,0,False,Control,8950,319,8,88,Tech,2.2535211267605635,0.3902932254802831,839,437.6,0.19685631422535713
783,12,183,163,199,2.9,580,71,23.0,352.5,2959.8,12,Awesome!,0.61,Positive,Tablet,Firefox,MacOS,1366x768,4G,95.248.11.112,"-22.070119, -12.406418",de_DE,Premium,Tech,25-34,Female,Consideration,2,False,Control,5336,649,24,90,Tech,4.803680981595092,0.31551724137931036,417,420.6,0.11909588485708493
479,94,115,278,121,4.5,81,80,25.1,21.9,2478.1,12,Great!,0.29,Negative,Mobile,Safari,Android,1280x720,Ethernet,17.188.204.2,"25.309472, -80.842375",en_GB,Enterprise,Fitness,18-24,Male,Decision,5,True,Control,5736,1003,1,30,Sports,1.723021582733813,1.4197530864197532,473,293.80000000000007,0.008837415762075784
474,93,108,5,89,2.8,148,114,18.0,338.8,1733.6,18,Could be better,0.3,Negative,Mobile,Opera,iOS,2560x1440,5G,223.248.132.63,"-45.653230, 74.560760",en_GB,Premium,Food,25-34,Female,Awareness,6,True,Control,3441,2075,27,84,News,94.8,0.7297297297297297,227,231.90000000000003,0.19543147208121828
180,48,271,71,116,4.5,378,132,32.0,150.1,1957.7,16,Great!,0.51,Positive,Tablet,Safari,MacOS,1440x900,5G,246.65.158.234,"-49.324862, -57.752962",es_ES,Enterprise,Food,35-44,Other,Decision,9,False,Control,3371,675,27,80,News,2.535211267605634,0.716931216931217,474,179.1,0.07667160443377433
46,1,469,42,119,4.6,729,26,24.6,130.8,3594.0,15,Awesome!,0.93,Positive,Mobile,Firefox,Linux,2560x1440,4G,228.177.15.222,"38.958539, 35.683370",en_US,Premium,Fashion,25-34,Male,Awareness,7,False,Control,3658,1312,21,16,Gaming,1.0952380952380953,0.6433470507544582,537,179.4,0.036393989983305515
690,24,216,273,145,2.9,140,111,46.9,447.4,3116.7,21,Could be better,-0.1,Positive,Tablet,Chrome,iOS,1366x768,4G,25.242.239.166,"25.992852, 93.464285",de_DE,Enterprise,Fashion,35-44,Other,Decision,10,False,Variant A,7543,1078,2,78,Gaming,2.5274725274725274,1.542857142857143,600,409.90000000000003,0.14354926685276093
691,92,68,139,126,3.3,917,53,77.9,427.4,2836.4,19,Needs improvement,0.68,Positive,Desktop,Opera,iOS,1920x1080,4G,159.96.51.230,"56.033304, 37.322203",de_DE,Premium,Food,25-34,Male,Decision,2,True,Variant A,5934,797,5,82,News,4.971223021582734,0.07415485278080698,260,337.20000000000005,0.15068396559018474
662,87,349,238,166,3.8,462,27,38.1,92.6,3396.7,24,Needs improvement,-0.6,Negative,Desktop,Safari,Windows,1920x1080,Ethernet,255.218.222.56,"43.112699, 1.888959",en_GB,Premium,Fitness,35-44,Other,Awareness,19,False,Variant B,8637,2210,10,98,Sports,2.7815126050420167,0.7554112554112554,614,433.70000000000005,0.027261754055406717
409,63,385,181,153,2.3,815,29,56.7,449.0,600.9,21,Great!,-0.02,Negative,Mobile,Edge,Windows,1920x1080,4G,32.184.190.141,"-14.843407, 45.703496",de_DE,Premium,Fashion,18-24,Female,Consideration,14,True,Variant B,9321,4536,30,3,Gaming,2.2596685082872927,0.4723926380368098,595,330.6,0.7472125145614911
799,63,284,72,140,3.2,677,147,45.7,202.8,2998.4,3,Could be better,0.41,Positive,Tablet,Opera,Linux,1920x1080,4G,81.79.119.64,"-70.284728, 25.074277",es_ES,Premium,Fashion,55+,Male,Decision,18,True,Variant A,9401,3400,32,86,Gaming,11.097222222222221,0.4194977843426883,503,433.2,0.06763607257203842
579,79,335,115,128,1.2,992,112,51.7,139.2,2967.6,26,Great!,-0.61,Neutral,Tablet,Edge,Linux,1920x1080,Ethernet,148.225.179.94,"-29.804960, -83.913342",en_US,Enterprise,Travel,45-54,Female,Awareness,10,False,Control,1096,3655,37,64,News,5.034782608695652,0.3377016129032258,562,367.90000000000003,0.046906591184795794
935,2,343,163,135,1.3,593,102,88.3,571.5,2798.3,13,Awesome!,0.26,Neutral,Desktop,Safari,Windows,1920x1080,Ethernet,122.79.193.254,"69.973786, -76.308382",de_DE,Premium,Tech,18-24,Male,Awareness,2,True,Variant A,496,3286,26,51,Tech,5.736196319018405,0.5784148397976391,608,523.0,0.2042311403352035
64,97,489,200,25,4.4,734,26,63.5,203.3,618.1,43,Could be better,-0.36,Negative,Desktop,Opera,iOS,2560x1440,4G,134.213.16.30,"47.481835, -100.529883",en_GB,Free,Fitness,45-54,Female,Awareness,10,False,Variant B,5230,1857,30,48,Sports,0.32,0.6662125340599455,715,214.79999999999998,0.3289111794208057
532,90,246,212,115,1.4,935,154,86.4,362.3,350.5,40,Awesome!,-0.95,Negative,Tablet,Safari,Linux,1280x720,4G,164.20.49.77,"-38.357256, -86.942605",en_GB,Premium,Food,25-34,Female,Decision,17,False,Variant A,2015,1171,43,62,News,2.509433962264151,0.2631016042780749,612,340.5,1.033666191155492
915,1,225,105,94,5.0,673,106,41.6,36.9,3120.5,25,Not bad,-0.9,Neutral,Mobile,Edge,Windows,2560x1440,4G,251.82.176.180,"-61.125813, 30.867646",en_GB,Premium,Tech,55+,Other,Awareness,2,True,Control,4484,1709,17,8,Tech,8.714285714285714,0.3343239227340267,436,463.9,0.011825028040378145
642,82,110,12,54,1.4,195,119,83.7,365.5,2742.7,36,Awesome!,0.79,Negative,Mobile,Edge,MacOS,1280x720,4G,167.98.73.30,"62.417912, 126.161379",de_DE,Enterprise,Tech,55+,Male,Consideration,8,False,Variant A,4054,1788,4,11,Tech,53.5,0.5641025641025641,241,297.59999999999997,0.13326284318372408
964,65,188,168,160,2.8,249,73,25.7,89.9,3394.3,41,Not bad,0.51,Positive,Tablet,Edge,MacOS,1920x1080,5G,212.82.147.56,"73.487924, -47.059215",en_GB,Premium,Fitness,45-54,Male,Awareness,5,False,Variant A,1871,2548,44,43,Sports,5.738095238095238,0.7550200803212851,429,491.6,0.02648557876439914
653,52,185,297,61,4.5,799,5,76.7,113.2,3093.0,5,Could be better,-0.52,Neutral,Mobile,Edge,iOS,1280x720,4G,183.216.48.14,"87.545815, 47.129749",de_DE,Free,Food,35-44,Other,Decision,17,False,Control,2191,3663,11,69,News,2.1986531986531985,0.23153942428035043,487,382.20000000000005,0.03659877141933398
157,51,93,173,90,1.1,712,80,88.8,52.8,1376.5,24,Not bad,-0.36,Neutral,Tablet,Opera,Linux,1440x900,4G,144.137.119.189,"42.272763, 66.423489",de_DE,Premium,Food,55+,Male,Awareness,3,True,Variant A,4698,4945,4,18,News,0.9075144508670521,0.1306179775280899,346,134.3,0.038358154740283326
468,51,169,30,181,4.8,774,116,61.8,108.1,3023.6,46,Awesome!,0.34,Positive,Tablet,Safari,Windows,1440x900,4G,236.142.6.124,"32.093447, -71.557431",en_GB,Enterprise,Travel,55+,Male,Consideration,2,True,Variant B,1380,4922,36,89,News,15.6,0.21834625322997417,315,262.0,0.03575208360894298
632,59,150,82,115,2.1,949,150,72.5,146.6,3404.8,41,Could be better,-0.8,Neutral,Mobile,Safari,Linux,1920x1080,Ethernet,98.65.159.234,"-31.206992, 142.891776",fr_FR,Free,Tech,25-34,Male,Consideration,16,True,Control,3819,769,20,8,Tech,7.7073170731707314,0.15806111696522657,382,325.7,0.043056860902255634
508,25,451,122,102,4.8,728,17,13.8,591.3,1013.8,32,Needs improvement,-0.25,Negative,Mobile,Firefox,Android,1920x1080,4G,182.227.151.119,"-15.381614, 7.160240",en_US,Premium,Tech,18-24,Other,Decision,10,False,Variant B,8508,779,37,0,Tech,4.163934426229508,0.6195054945054945,590,373.09999999999997,0.5832511343460248
725,10,407,209,134,1.9,818,106,11.5,595.2,2880.7,15,Not bad,0.81,Neutral,Desktop,Safari,iOS,1280x720,5G,138.142.7.91,"19.206684, -119.263977",en_US,Premium,Travel,35-44,Other,Awareness,15,False,Variant A,7227,3323,30,15,News,3.4688995215311005,0.49755501222493886,722,467.3,0.2066164473912591
438,45,368,42,124,4.6,225,29,81.5,585.6,1075.9,43,Awesome!,-0.79,Negative,Mobile,Chrome,Linux,2560x1440,Ethernet,88.59.64.207,"69.641236, -89.352874",en_GB,Free,Fashion,35-44,Male,Awareness,19,False,Variant A,3248,4876,28,71,Gaming,10.428571428571429,1.6355555555555557,439,306.4,0.544288502648945
964,91,232,178,197,2.2,238,116,99.5,131.3,1871.2,14,Great!,-0.09,Neutral,Mobile,Chrome,Android,1440x900,5G,206.197.27.145,"23.551786, 44.282569",en_US,Enterprise,Fitness,55+,Female,Consideration,17,False,Variant B,7949,1937,21,42,Sports,5.415730337078652,0.9747899159663865,526,510.50000000000006,0.07016887558785806
297,3,206,6,184,3.6,27,96,20.2,132.8,3491.0,37,Needs improvement,0.85,Positive,Desktop,Safari,Windows,2560x1440,Ethernet,183.30.124.234,"-30.897845, -19.361977",de_DE,Premium,Food,18-24,Male,Consideration,19,False,Control,7250,3399,39,29,News,49.5,7.62962962962963,308,200.20000000000002,0.03804067602406188
736,38,28,21,19,2.7,927,81,28.0,285.2,1417.6,14,Needs improvement,0.26,Neutral,Mobile,Firefox,Android,2560x1440,4G,106.136.113.16,"78.663101, -84.199753",es_ES,Enterprise,Fashion,35-44,Male,Awareness,7,True,Variant B,583,1516,11,41,Gaming,35.04761904761905,0.030204962243797196,130,308.9,0.20118510158013544
616,88,436,47,58,4.0,899,76,90.4,497.6,791.7,19,Needs improvement,-0.42,Neutral,Mobile,Opera,Windows,1920x1080,4G,81.20.146.161,"53.383918, 7.535553",en_US,Free,Fitness,25-34,Other,Decision,5,False,Variant A,4642,3778,13,42,Sports,13.106382978723405,0.4849833147942158,559,392.4,0.6285209043829734
940,42,0,280,83,1.1,178,103,85.1,474.2,2329.7,6,Awesome!,-0.68,Neutral,Desktop,Edge,MacOS,1440x900,WiFi,106.167.141.34,"26.533945, -82.054391",en_US,Enterprise,Fitness,18-24,Male,Awareness,2,False,Variant A,5917,921,13,32,Sports,3.357142857142857,0.0,383,440.3,0.20354552088251707
907,64,425,136,158,3.6,445,1,58.2,179.3,3462.3,38,Great!,-0.44,Positive,Mobile,Firefox,iOS,1280x720,4G,242.148.67.209,"-40.252508, -164.955528",en_US,Free,Tech,35-44,Other,Decision,16,False,Variant B,2884,2508,8,66,Tech,6.669117647058823,0.9550561797752809,562,533.3,0.05178638477312769
681,79,107,23,22,4.9,570,99,85.9,30.3,1803.6,21,Needs improvement,0.61,Positive,Mobile,Safari,Android,2560x1440,Ethernet,86.202.43.36,"-58.150547, -150.629059",en_GB,Enterprise,Fashion,45-54,Other,Consideration,14,True,Variant A,8784,1303,35,80,Gaming,29.608695652173914,0.18771929824561404,229,311.30000000000007,0.01679973386560213
773,9,78,266,177,2.3,862,97,82.6,490.9,1466.4,9,Not bad,-0.55,Neutral,Tablet,Firefox,Windows,2560x1440,5G,155.169.170.253,"-22.452916, -4.647540",en_GB,Enterprise,Fashion,18-24,Other,Awareness,6,True,Variant B,9801,1086,46,15,Gaming,2.906015037593985,0.09048723897911833,441,403.5,0.3347654118930714
994,1,406,286,3,3.3,220,187,39.4,30.7,2990.9,44,Could be better,0.72,Negative,Tablet,Chrome,Android,1440x900,WiFi,177.57.126.202,"-59.103068, 147.386455",en_GB,Premium,Travel,25-34,Other,Consideration,8,False,Variant A,1153,3743,45,36,News,3.4755244755244754,1.8454545454545455,879,576.9,0.010264468888963188
611,33,281,150,24,1.7,299,15,47.3,506.2,1459.9,8,Great!,-0.22,Neutral,Mobile,Firefox,Android,1366x768,Ethernet,18.3.212.195,"47.021370, 148.977217",de_DE,Premium,Travel,45-54,Other,Consideration,13,False,Control,3143,769,2,89,News,4.073333333333333,0.939799331103679,446,361.09999999999997,0.34673607781354887
258,92,128,178,97,2.4,262,95,84.9,499.3,623.2,38,Needs improvement,0.28,Neutral,Tablet,Firefox,Windows,2560x1440,Ethernet,65.120.111.34,"71.203423, 11.125924",de_DE,Free,Travel,25-34,Female,Consideration,17,True,Variant B,7587,4469,1,38,News,1.449438202247191,0.48854961832061067,401,186.89999999999998,0.8011874197689345
843,36,431,121,131,2.8,52,99,47.5,257.6,2004.6,26,Great!,-0.35,Positive,Tablet,Opera,Android,2560x1440,Ethernet,118.23.76.215,"-11.696850, -159.935937",de_DE,Premium,Fitness,45-54,Other,Decision,9,True,Control,7816,1956,40,64,Sports,6.966942148760331,8.288461538461538,651,503.8,0.1285044397884865
788,24,275,3,177,3.4,540,108,54.6,184.5,3332.2,15,Could be better,-0.18,Negative,Desktop,Safari,Linux,1280x720,4G,35.149.93.36,"-71.637757, -45.344048",es_ES,Enterprise,Food,18-24,Male,Consideration,19,True,Control,8427,4963,12,16,News,262.6666666666667,0.5092592592592593,386,416.00000000000006,0.05536882540063622
573,72,213,213,24,1.3,176,144,54.0,80.8,1954.6,36,Could be better,0.83,Neutral,Tablet,Safari,MacOS,1280x720,Ethernet,171.35.183.95,"75.979331, 117.743439",de_DE,Enterprise,Fashion,45-54,Other,Consideration,14,True,Control,563,2251,3,57,Gaming,2.6901408450704225,1.2102272727272727,570,338.1,0.04133838125447662
103,10,168,9,142,2.2,316,55,58.5,233.0,1997.1,32,Great!,-0.28,Neutral,Mobile,Safari,MacOS,1920x1080,4G,136.211.206.39,"23.515700, 3.117094",en_US,Premium,Food,35-44,Other,Decision,11,False,Control,743,2959,3,4,News,11.444444444444445,0.5316455696202531,232,107.6,0.11666917029693055
912,72,173,220,59,4.9,42,117,62.9,364.9,3246.2,38,Needs improvement,-0.19,Positive,Desktop,Safari,Windows,1280x720,Ethernet,219.207.114.199,"-14.292876, 179.360845",en_GB,Enterprise,Tech,35-44,Female,Awareness,9,False,Control,4210,3417,6,26,Tech,4.1454545454545455,4.119047619047619,510,466.59999999999997,0.11240835438358696
666,58,165,297,188,2.7,569,138,78.0,436.5,3112.8,36,Not bad,0.9,Negative,Desktop,Safari,iOS,1920x1080,5G,28.26.78.93,"-78.892875, 160.973901",de_DE,Free,Fashion,55+,Female,Consideration,12,True,Variant B,5084,3636,13,21,Gaming,2.242424242424242,0.28998242530755713,600,394.1000000000001,0.14022744795682343
57,17,250,16,57,1.8,703,30,32.1,267.8,2921.8,4,Not bad,-0.78,Neutral,Mobile,Edge,iOS,2560x1440,4G,30.193.72.226,"39.447879, 103.514411",en_US,Enterprise,Tech,25-34,Male,Decision,5,True,Control,7819,3456,12,67,Tech,3.5625,0.35561877667140823,296,106.7,0.09165582859880896
190,86,487,299,79,1.9,117,36,90.1,313.1,2673.9,13,Great!,-0.34,Neutral,Desktop,Edge,Windows,1440x900,4G,181.188.210.124,"-85.881104, 133.524312",en_GB,Free,Fashion,55+,Female,Consideration,7,False,Control,9047,557,22,35,Gaming,0.6354515050167224,4.162393162393163,822,289.79999999999995,0.11709488013762669
52,10,1,212,102,1.7,195,52,59.6,156.3,654.4,17,Awesome!,0.38,Neutral,Desktop,Chrome,Linux,1920x1080,4G,8.148.12.142,"84.692352, 140.502387",fr_FR,Premium,Travel,18-24,Male,Decision,4,False,Variant B,3576,2774,23,18,News,0.24528301886792453,0.005128205128205128,265,73.7,0.23884474327628363
752,11,439,261,104,3.7,777,26,67.2,481.9,1394.4,11,Could be better,-0.56,Negative,Mobile,Opera,Linux,2560x1440,5G,58.203.158.40,"66.855326, 19.895679",es_ES,Premium,Tech,35-44,Other,Consideration,13,True,Variant B,8765,2804,12,70,Tech,2.8812260536398466,0.564993564993565,726,495.09999999999997,0.3455966724039013
779,73,495,149,51,3.5,835,69,76.8,500.4,655.9,7,Needs improvement,-0.87,Negative,Mobile,Opera,Linux,1440x900,Ethernet,253.84.37.35,"48.583518, -28.509670",fr_FR,Premium,Fitness,18-24,Other,Decision,6,True,Control,9194,4387,33,4,Sports,5.228187919463087,0.592814371257485,713,495.00000000000006,0.7629211770086903
3,27,466,112,74,4.3,942,4,83.5,237.9,3414.2,22,Not bad,0.45,Positive,Mobile,Edge,Windows,1920x1080,Ethernet,212.173.159.97,"-27.942640, 17.764542",fr_FR,Premium,Travel,25-34,Male,Awareness,5,True,Variant A,5658,1169,15,88,News,0.026785714285714284,0.49469214437367304,582,170.79999999999998,0.0696795735457794
577,8,275,241,69,2.9,153,168,57.4,50.9,681.4,1,Great!,0.57,Positive,Mobile,Safari,iOS,1280x720,5G,4.230.251.107,"-40.313189, 156.362133",de_DE,Free,Tech,18-24,Other,Decision,1,False,Control,2179,3772,19,70,Tech,2.3941908713692945,1.7973856209150327,684,368.4,0.07469914881127092
